instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_name
13073.0,3.0,1.0,7.0,21.0,0.0,2.0,1.0,2.0,0.7,0.6515,0.7,0.2836,36.0,160.0,196.0,Summer
13074.0,3.0,1.0,7.0,22.0,0.0,2.0,1.0,1.0,0.68,0.6364,0.79,0.194,26.0,151.0,177.0,Summer
13075.0,3.0,1.0,7.0,23.0,0.0,2.0,1.0,1.0,0.66,0.6061,0.83,0.0,19.0,152.0,171.0,Summer
13076.0,3.0,1.0,7.0,0.0,0.0,3.0,0.0,1.0,0.68,0.6364,0.79,0.0896,19.0,140.0,159.0,Summer
13077.0,3.0,1.0,7.0,1.0,0.0,3.0,0.0,1.0,0.68,0.6364,0.74,0.0,27.0,96.0,123.0,Summer
13078.0,3.0,1.0,7.0,2.0,0.0,3.0,0.0,1.0,0.66,0.6061,0.83,0.1343,27.0,66.0,93.0,Summer
13079.0,3.0,1.0,7.0,3.0,0.0,3.0,0.0,1.0,0.68,0.6364,0.74,0.194,9.0,23.0,32.0,Summer
13080.0,3.0,1.0,7.0,4.0,0.0,3.0,0.0,1.0,0.68,0.6364,0.69,0.2537,5.0,11.0,16.0,Summer
13081.0,3.0,1.0,7.0,5.0,0.0,3.0,0.0,1.0,0.66,0.6212,0.69,0.0,5.0,14.0,19.0,Summer
13082.0,3.0,1.0,7.0,6.0,0.0,3.0,0.0,1.0,0.66,0.6212,0.69,0.0,9.0,23.0,32.0,Summer
13083.0,3.0,1.0,7.0,7.0,0.0,3.0,0.0,1.0,0.68,0.6364,0.65,0.0,10.0,62.0,72.0,Summer
13084.0,3.0,1.0,7.0,8.0,0.0,3.0,0.0,1.0,0.7,0.6515,0.61,0.1045,43.0,110.0,153.0,Summer
13085.0,3.0,1.0,7.0,9.0,0.0,3.0,0.0,1.0,0.76,0.697,0.52,0.0,90.0,203.0,293.0,Summer
13086.0,3.0,1.0,7.0,10.0,0.0,3.0,0.0,1.0,0.8,0.7273,0.46,0.0,114.0,304.0,447.0,Summer
13087.0,3.0,1.0,7.0,11.0,0.0,3.0,0.0,1.0,0.82,0.7576,0.46,0.1343,114.0,321.0,485.0,Summer
13088.0,3.0,1.0,7.0,12.0,0.0,3.0,0.0,1.0,0.86,0.7879,0.41,0.2239,114.0,330.0,494.0,Summer
13089.0,3.0,1.0,7.0,13.0,0.0,3.0,0.0,1.0,0.9,0.8182,0.35,0.0,114.0,322.0,499.0,Summer
13090.0,3.0,1.0,7.0,14.0,0.0,3.0,0.0,1.0,0.9,0.8182,0.37,0.1642,114.0,357.0,547.0,Summer
13091.0,3.0,1.0,7.0,15.0,0.0,3.0,0.0,1.0,0.92,0.8485,0.35,0.2985,114.0,299.0,454.0,Summer
13092.0,3.0,1.0,7.0,16.0,0.0,3.0,0.0,1.0,0.92,0.8485,0.35,0.2537,114.0,226.0,389.0,Summer
13093.0,3.0,1.0,7.0,17.0,0.0,3.0,0.0,1.0,0.92,0.8485,0.35,0.2985,114.0,253.0,414.0,Summer
13094.0,3.0,1.0,7.0,18.0,0.0,3.0,0.0,1.0,0.9,0.8485,0.42,0.194,114.0,271.0,430.0,Summer
13095.0,3.0,1.0,7.0,19.0,0.0,3.0,0.0,1.0,0.86,0.803,0.47,0.2239,114.0,255.0,432.0,Summer
13096.0,3.0,1.0,7.0,20.0,0.0,3.0,0.0,1.0,0.86,0.803,0.47,0.2239,114.0,314.0,551.0,Summer
13097.0,3.0,1.0,7.0,21.0,0.0,3.0,0.0,1.0,0.84,0.803,0.53,0.1343,114.0,362.0,584.0,Summer
13098.0,3.0,1.0,7.0,22.0,0.0,3.0,0.0,1.0,0.82,0.7879,0.56,0.2239,114.0,327.0,502.0,Summer
13099.0,3.0,1.0,7.0,23.0,0.0,3.0,0.0,2.0,0.78,0.697,0.43,0.0896,31.0,152.0,183.0,Summer
13100.0,3.0,1.0,7.0,0.0,0.0,4.0,1.0,1.0,0.74,0.6667,0.51,0.1045,17.0,71.0,88.0,Summer
13101.0,3.0,1.0,7.0,1.0,0.0,4.0,1.0,1.0,0.74,0.6667,0.51,0.2836,6.0,24.0,30.0,Summer
13102.0,3.0,1.0,7.0,2.0,0.0,4.0,1.0,1.0,0.74,0.6667,0.51,0.0,4.0,14.0,18.0,Summer
13103.0,3.0,1.0,7.0,3.0,0.0,4.0,1.0,1.0,0.72,0.6667,0.54,0.194,2.0,5.0,7.0,Summer
13104.0,3.0,1.0,7.0,4.0,0.0,4.0,1.0,1.0,0.72,0.6667,0.58,0.0,0.0,7.0,7.0,Summer
13105.0,3.0,1.0,7.0,5.0,0.0,4.0,1.0,1.0,0.72,0.6818,0.62,0.0,1.0,28.0,29.0,Summer
13106.0,3.0,1.0,7.0,6.0,0.0,4.0,1.0,1.0,0.72,0.6667,0.58,0.0,3.0,130.0,133.0,Summer
13107.0,3.0,1.0,7.0,7.0,0.0,4.0,1.0,1.0,0.76,0.697,0.55,0.0,27.0,316.0,343.0,Summer
13108.0,3.0,1.0,7.0,8.0,0.0,4.0,1.0,1.0,0.8,0.7424,0.49,0.1343,36.0,499.0,550.0,Summer
13109.0,3.0,1.0,7.0,9.0,0.0,4.0,1.0,1.0,0.84,0.7879,0.49,0.2985,47.0,246.0,293.0,Summer
13110.0,3.0,1.0,7.0,10.0,0.0,4.0,1.0,1.0,0.86,0.7879,0.44,0.3582,69.0,117.0,186.0,Summer
13111.0,3.0,1.0,7.0,11.0,0.0,4.0,1.0,1.0,0.9,0.8182,0.35,0.2985,107.0,137.0,244.0,Summer
13112.0,3.0,1.0,7.0,12.0,0.0,4.0,1.0,1.0,0.9,0.8182,0.35,0.3582,88.0,188.0,276.0,Summer
13113.0,3.0,1.0,7.0,13.0,0.0,4.0,1.0,1.0,0.92,0.8333,0.33,0.2239,114.0,181.0,310.0,Summer
13114.0,3.0,1.0,7.0,14.0,0.0,4.0,1.0,1.0,0.92,0.8333,0.33,0.3284,87.0,154.0,241.0,Summer
13115.0,3.0,1.0,7.0,15.0,0.0,4.0,1.0,1.0,0.92,0.8333,0.33,0.3582,71.0,183.0,254.0,Summer
13116.0,3.0,1.0,7.0,16.0,0.0,4.0,1.0,1.0,0.92,0.8333,0.33,0.2537,109.0,324.0,433.0,Summer
13117.0,3.0,1.0,7.0,17.0,0.0,4.0,1.0,1.0,0.92,0.8485,0.35,0.1642,114.0,499.0,642.5,Summer
13118.0,3.0,1.0,7.0,18.0,0.0,4.0,1.0,2.0,0.9,0.8333,0.39,0.3284,96.0,499.0,607.0,Summer
13119.0,3.0,1.0,7.0,19.0,0.0,4.0,1.0,2.0,0.88,0.803,0.39,0.2537,114.0,375.0,503.0,Summer
13120.0,3.0,1.0,7.0,20.0,0.0,4.0,1.0,2.0,0.86,0.7879,0.41,0.2239,78.0,243.0,321.0,Summer
13121.0,3.0,1.0,7.0,21.0,0.0,4.0,1.0,1.0,0.84,0.7727,0.47,0.194,91.0,232.0,323.0,Summer
13122.0,3.0,1.0,7.0,22.0,0.0,4.0,1.0,1.0,0.82,0.803,0.59,0.1343,63.0,162.0,225.0,Summer
13123.0,3.0,1.0,7.0,23.0,0.0,4.0,1.0,1.0,0.8,0.7576,0.55,0.1642,32.0,99.0,131.0,Summer
13124.0,3.0,1.0,7.0,0.0,0.0,5.0,1.0,1.0,0.78,0.7424,0.62,0.1343,39.0,63.0,102.0,Summer
13125.0,3.0,1.0,7.0,1.0,0.0,5.0,1.0,1.0,0.78,0.7273,0.55,0.2239,7.0,22.0,29.0,Summer
13126.0,3.0,1.0,7.0,2.0,0.0,5.0,1.0,1.0,0.76,0.7121,0.62,0.1343,4.0,13.0,17.0,Summer
13127.0,3.0,1.0,7.0,3.0,0.0,5.0,1.0,2.0,0.74,0.697,0.7,0.194,1.0,6.0,7.0,Summer
13128.0,3.0,1.0,7.0,4.0,0.0,5.0,1.0,1.0,0.74,0.697,0.66,0.2239,2.0,4.0,6.0,Summer
13129.0,3.0,1.0,7.0,5.0,0.0,5.0,1.0,1.0,0.74,0.697,0.66,0.194,4.0,31.0,35.0,Summer
13130.0,3.0,1.0,7.0,6.0,0.0,5.0,1.0,1.0,0.74,0.697,0.66,0.194,4.0,127.0,131.0,Summer
13131.0,3.0,1.0,7.0,7.0,0.0,5.0,1.0,1.0,0.78,0.697,0.46,0.1343,20.0,333.0,353.0,Summer
13132.0,3.0,1.0,7.0,8.0,0.0,5.0,1.0,1.0,0.8,0.7121,0.41,0.1642,28.0,499.0,585.0,Summer
13133.0,3.0,1.0,7.0,9.0,0.0,5.0,1.0,1.0,0.82,0.7273,0.36,0.1343,55.0,249.0,304.0,Summer
13134.0,3.0,1.0,7.0,10.0,0.0,5.0,1.0,1.0,0.86,0.7424,0.3,0.0,80.0,130.0,210.0,Summer
13135.0,3.0,1.0,7.0,11.0,0.0,5.0,1.0,1.0,0.84,0.7273,0.32,0.0896,92.0,141.0,233.0,Summer
13136.0,3.0,1.0,7.0,12.0,0.0,5.0,1.0,1.0,0.88,0.7576,0.28,0.1045,111.0,220.0,331.0,Summer
13137.0,3.0,1.0,7.0,13.0,0.0,5.0,1.0,1.0,0.9,0.7879,0.27,0.1045,99.0,194.0,293.0,Summer
13138.0,3.0,1.0,7.0,14.0,0.0,5.0,1.0,1.0,0.9,0.803,0.31,0.1642,91.0,184.0,275.0,Summer
13139.0,3.0,1.0,7.0,15.0,0.0,5.0,1.0,1.0,0.92,0.8182,0.29,0.194,79.0,206.0,285.0,Summer
13140.0,3.0,1.0,7.0,16.0,0.0,5.0,1.0,1.0,0.92,0.8182,0.29,0.1045,69.0,300.0,369.0,Summer
13141.0,3.0,1.0,7.0,17.0,0.0,5.0,1.0,1.0,0.92,0.8182,0.29,0.0,90.0,486.0,576.0,Summer
13142.0,3.0,1.0,7.0,18.0,0.0,5.0,1.0,1.0,0.9,0.803,0.33,0.2537,106.0,454.0,560.0,Summer
13143.0,3.0,1.0,7.0,19.0,0.0,5.0,1.0,1.0,0.88,0.7879,0.35,0.2239,112.0,306.0,418.0,Summer
13144.0,3.0,1.0,7.0,20.0,0.0,5.0,1.0,1.0,0.86,0.7727,0.39,0.1045,91.0,245.0,336.0,Summer
13145.0,3.0,1.0,7.0,21.0,0.0,5.0,1.0,1.0,0.82,0.7727,0.52,0.1343,77.0,223.0,300.0,Summer
13146.0,3.0,1.0,7.0,22.0,0.0,5.0,1.0,1.0,0.8,0.7576,0.55,0.194,78.0,210.0,288.0,Summer
13147.0,3.0,1.0,7.0,23.0,0.0,5.0,1.0,1.0,0.8,0.7879,0.63,0.1045,27.0,137.0,164.0,Summer
13148.0,3.0,1.0,7.0,0.0,0.0,6.0,0.0,1.0,0.78,0.7576,0.66,0.1343,35.0,115.0,150.0,Summer
13149.0,3.0,1.0,7.0,1.0,0.0,6.0,0.0,1.0,0.76,0.7273,0.7,0.1642,16.0,55.0,71.0,Summer
13150.0,3.0,1.0,7.0,2.0,0.0,6.0,0.0,1.0,0.76,0.7424,0.72,0.1642,11.0,47.0,58.0,Summer
13151.0,3.0,1.0,7.0,3.0,0.0,6.0,0.0,1.0,0.74,0.7121,0.74,0.1343,12.0,19.0,31.0,Summer
13152.0,3.0,1.0,7.0,4.0,0.0,6.0,0.0,1.0,0.74,0.7121,0.74,0.1642,3.0,13.0,16.0,Summer
13153.0,3.0,1.0,7.0,5.0,0.0,6.0,0.0,1.0,0.74,0.7121,0.74,0.194,2.0,12.0,14.0,Summer
13154.0,3.0,1.0,7.0,6.0,0.0,6.0,0.0,1.0,0.74,0.7121,0.74,0.1045,4.0,27.0,31.0,Summer
13155.0,3.0,1.0,7.0,7.0,0.0,6.0,0.0,1.0,0.78,0.7576,0.66,0.1045,8.0,63.0,71.0,Summer
13156.0,3.0,1.0,7.0,8.0,0.0,6.0,0.0,1.0,0.82,0.8333,0.63,0.194,32.0,120.0,152.0,Summer
13157.0,3.0,1.0,7.0,9.0,0.0,6.0,0.0,1.0,0.84,0.8333,0.59,0.1642,69.0,187.0,256.0,Summer
13158.0,3.0,1.0,7.0,10.0,0.0,6.0,0.0,1.0,0.92,0.8636,0.37,0.2239,100.0,225.0,325.0,Summer
13159.0,3.0,1.0,7.0,11.0,0.0,6.0,0.0,1.0,0.94,0.8788,0.38,0.194,114.0,245.0,367.0,Summer
13160.0,3.0,1.0,7.0,12.0,0.0,6.0,0.0,1.0,0.96,0.8636,0.31,0.3582,114.0,218.0,342.0,Summer
13161.0,3.0,1.0,7.0,13.0,0.0,6.0,0.0,2.0,0.96,0.8636,0.31,0.2537,114.0,244.0,360.0,Summer
13162.0,3.0,1.0,7.0,14.0,0.0,6.0,0.0,2.0,0.96,0.8636,0.3,0.1343,105.0,203.0,308.0,Summer
13163.0,3.0,1.0,7.0,15.0,0.0,6.0,0.0,1.0,0.96,0.8485,0.26,0.0,113.0,193.0,306.0,Summer
13164.0,3.0,1.0,7.0,16.0,0.0,6.0,0.0,1.0,1.0,0.8636,0.19,0.1642,102.0,192.0,294.0,Summer
13165.0,3.0,1.0,7.0,17.0,0.0,6.0,0.0,1.0,0.96,0.8485,0.26,0.1343,103.0,176.0,279.0,Summer
13166.0,3.0,1.0,7.0,18.0,0.0,6.0,0.0,1.0,0.94,0.8333,0.29,0.0896,83.0,194.0,277.0,Summer
13167.0,3.0,1.0,7.0,19.0,0.0,6.0,0.0,1.0,0.92,0.8333,0.33,0.1343,68.0,219.0,287.0,Summer
13168.0,3.0,1.0,7.0,20.0,0.0,6.0,0.0,1.0,0.9,0.8182,0.37,0.1642,79.0,197.0,276.0,Summer
13169.0,3.0,1.0,7.0,21.0,0.0,6.0,0.0,1.0,0.88,0.7879,0.37,0.194,51.0,150.0,201.0,Summer
13170.0,3.0,1.0,7.0,22.0,0.0,6.0,0.0,1.0,0.84,0.8333,0.59,0.194,56.0,164.0,220.0,Summer
13171.0,3.0,1.0,7.0,23.0,0.0,6.0,0.0,1.0,0.84,0.8182,0.56,0.1642,34.0,114.0,148.0,Summer
13172.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.82,0.7879,0.56,0.1343,22.0,125.0,147.0,Summer
13173.0,3.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.82,0.7879,0.56,0.1045,25.0,99.0,124.0,Summer
13174.0,3.0,1.0,7.0,2.0,0.0,0.0,0.0,1.0,0.82,0.7727,0.52,0.1045,11.0,59.0,70.0,Summer
13175.0,3.0,1.0,7.0,3.0,0.0,0.0,0.0,1.0,0.8,0.7727,0.59,0.1045,1.0,34.0,35.0,Summer
13176.0,3.0,1.0,7.0,4.0,0.0,0.0,0.0,1.0,0.78,0.7576,0.66,0.1045,2.0,11.0,13.0,Summer
13177.0,3.0,1.0,7.0,5.0,0.0,0.0,0.0,1.0,0.78,0.7424,0.62,0.0,1.0,5.0,6.0,Summer
13178.0,3.0,1.0,7.0,6.0,0.0,0.0,0.0,1.0,0.78,0.7727,0.7,0.1343,5.0,16.0,21.0,Summer
13179.0,3.0,1.0,7.0,7.0,0.0,0.0,0.0,1.0,0.8,0.803,0.66,0.0,19.0,33.0,52.0,Summer
13180.0,3.0,1.0,7.0,8.0,0.0,0.0,0.0,1.0,0.84,0.803,0.53,0.1343,35.0,95.0,130.0,Summer
13181.0,3.0,1.0,7.0,9.0,0.0,0.0,0.0,1.0,0.86,0.8182,0.5,0.1045,70.0,172.0,242.0,Summer
13182.0,3.0,1.0,7.0,10.0,0.0,0.0,0.0,1.0,0.9,0.8636,0.45,0.0,85.0,234.0,319.0,Summer
13183.0,3.0,1.0,7.0,11.0,0.0,0.0,0.0,1.0,0.92,0.8939,0.42,0.2985,114.0,269.0,389.0,Summer
13184.0,3.0,1.0,7.0,12.0,0.0,0.0,0.0,1.0,0.92,0.8939,0.42,0.194,105.0,271.0,376.0,Summer
13185.0,3.0,1.0,7.0,13.0,0.0,0.0,0.0,1.0,0.94,0.8788,0.38,0.2537,114.0,219.0,337.0,Summer
13186.0,3.0,1.0,7.0,14.0,0.0,0.0,0.0,1.0,0.96,0.9091,0.36,0.1642,77.0,235.0,312.0,Summer
13187.0,3.0,1.0,7.0,15.0,0.0,0.0,0.0,3.0,0.92,0.8939,0.42,0.2836,80.0,218.0,298.0,Summer
13188.0,3.0,1.0,7.0,16.0,0.0,0.0,0.0,2.0,0.8,0.803,0.66,0.2239,65.0,226.0,291.0,Summer
13189.0,3.0,1.0,7.0,17.0,0.0,0.0,0.0,1.0,0.78,0.7424,0.59,0.0,68.0,202.0,270.0,Summer
13190.0,3.0,1.0,7.0,18.0,0.0,0.0,0.0,1.0,0.78,0.7424,0.62,0.1045,54.0,199.0,253.0,Summer
13191.0,3.0,1.0,7.0,19.0,0.0,0.0,0.0,1.0,0.78,0.7424,0.62,0.1642,66.0,184.0,250.0,Summer
13192.0,3.0,1.0,7.0,20.0,0.0,0.0,0.0,1.0,0.76,0.7273,0.7,0.0896,79.0,206.0,285.0,Summer
13193.0,3.0,1.0,7.0,21.0,0.0,0.0,0.0,1.0,0.76,0.7273,0.7,0.1343,58.0,149.0,207.0,Summer
13194.0,3.0,1.0,7.0,22.0,0.0,0.0,0.0,3.0,0.74,0.697,0.7,0.0896,12.0,110.0,122.0,Summer
13195.0,3.0,1.0,7.0,23.0,0.0,0.0,0.0,3.0,0.68,0.6364,0.83,0.0896,25.0,98.0,123.0,Summer
13196.0,3.0,1.0,7.0,0.0,0.0,1.0,1.0,2.0,0.68,0.6364,0.89,0.0896,6.0,33.0,39.0,Summer
13197.0,3.0,1.0,7.0,1.0,0.0,1.0,1.0,3.0,0.7,0.6667,0.89,0.1045,5.0,13.0,18.0,Summer
13198.0,3.0,1.0,7.0,2.0,0.0,1.0,1.0,3.0,0.7,0.6667,0.89,0.194,1.0,4.0,5.0,Summer
13199.0,3.0,1.0,7.0,3.0,0.0,1.0,1.0,3.0,0.7,0.6667,0.89,0.194,0.0,5.0,5.0,Summer
13200.0,3.0,1.0,7.0,4.0,0.0,1.0,1.0,3.0,0.66,0.5909,0.89,0.3881,1.0,1.0,2.0,Summer
13201.0,3.0,1.0,7.0,5.0,0.0,1.0,1.0,2.0,0.66,0.6061,0.83,0.2239,1.0,27.0,28.0,Summer
13202.0,3.0,1.0,7.0,6.0,0.0,1.0,1.0,3.0,0.64,0.5758,0.89,0.2537,6.0,86.0,92.0,Summer
13203.0,3.0,1.0,7.0,7.0,0.0,1.0,1.0,3.0,0.66,0.6061,0.83,0.2239,7.0,223.0,230.0,Summer
13204.0,3.0,1.0,7.0,8.0,0.0,1.0,1.0,2.0,0.66,0.6061,0.83,0.1642,26.0,429.0,455.0,Summer
13205.0,3.0,1.0,7.0,9.0,0.0,1.0,1.0,2.0,0.66,0.6061,0.83,0.1642,38.0,325.0,363.0,Summer
13206.0,3.0,1.0,7.0,10.0,0.0,1.0,1.0,2.0,0.66,0.6061,0.83,0.194,58.0,117.0,175.0,Summer
13207.0,3.0,1.0,7.0,11.0,0.0,1.0,1.0,2.0,0.72,0.6818,0.62,0.1343,72.0,144.0,216.0,Summer
13208.0,3.0,1.0,7.0,12.0,0.0,1.0,1.0,2.0,0.74,0.6818,0.58,0.1343,61.0,205.0,266.0,Summer
13209.0,3.0,1.0,7.0,13.0,0.0,1.0,1.0,2.0,0.76,0.697,0.55,0.2537,67.0,188.0,255.0,Summer
13210.0,3.0,1.0,7.0,14.0,0.0,1.0,1.0,2.0,0.74,0.6818,0.55,0.2537,58.0,184.0,242.0,Summer
13211.0,3.0,1.0,7.0,15.0,0.0,1.0,1.0,2.0,0.76,0.6818,0.45,0.2239,66.0,214.0,280.0,Summer
13212.0,3.0,1.0,7.0,16.0,0.0,1.0,1.0,1.0,0.78,0.697,0.4,0.2836,88.0,325.0,413.0,Summer
13213.0,3.0,1.0,7.0,17.0,0.0,1.0,1.0,1.0,0.78,0.697,0.4,0.1642,108.0,499.0,642.5,Summer
13214.0,3.0,1.0,7.0,18.0,0.0,1.0,1.0,1.0,0.76,0.6818,0.48,0.1343,82.0,499.0,642.5,Summer
13215.0,3.0,1.0,7.0,19.0,0.0,1.0,1.0,1.0,0.74,0.6818,0.55,0.1642,88.0,499.0,631.0,Summer
13216.0,3.0,1.0,7.0,20.0,0.0,1.0,1.0,2.0,0.74,0.6818,0.55,0.1045,69.0,378.0,447.0,Summer
13217.0,3.0,1.0,7.0,21.0,0.0,1.0,1.0,2.0,0.74,0.6818,0.55,0.0896,33.0,298.0,331.0,Summer
13218.0,3.0,1.0,7.0,22.0,0.0,1.0,1.0,2.0,0.72,0.6667,0.58,0.1045,35.0,189.0,224.0,Summer
13219.0,3.0,1.0,7.0,23.0,0.0,1.0,1.0,2.0,0.7,0.6515,0.65,0.1045,22.0,109.0,131.0,Summer
13220.0,3.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0,0.7,0.6515,0.7,0.0896,16.0,53.0,69.0,Summer
13221.0,3.0,1.0,7.0,1.0,0.0,2.0,1.0,1.0,0.7,0.6667,0.74,0.1343,0.0,15.0,15.0,Summer
13222.0,3.0,1.0,7.0,2.0,0.0,2.0,1.0,1.0,0.7,0.6667,0.74,0.1343,1.0,15.0,16.0,Summer
13223.0,3.0,1.0,7.0,3.0,0.0,2.0,1.0,1.0,0.68,0.6364,0.79,0.0,0.0,3.0,3.0,Summer
13224.0,3.0,1.0,7.0,4.0,0.0,2.0,1.0,1.0,0.68,0.6364,0.79,0.1343,0.0,4.0,4.0,Summer
13225.0,3.0,1.0,7.0,5.0,0.0,2.0,1.0,1.0,0.66,0.6061,0.83,0.1343,3.0,39.0,42.0,Summer
13226.0,3.0,1.0,7.0,6.0,0.0,2.0,1.0,2.0,0.68,0.6364,0.79,0.1045,4.0,183.0,187.0,Summer
13227.0,3.0,1.0,7.0,7.0,0.0,2.0,1.0,2.0,0.7,0.6667,0.74,0.1045,31.0,489.0,520.0,Summer
13228.0,3.0,1.0,7.0,8.0,0.0,2.0,1.0,1.0,0.72,0.697,0.74,0.1343,34.0,499.0,642.5,Summer
13229.0,3.0,1.0,7.0,9.0,0.0,2.0,1.0,1.0,0.74,0.697,0.66,0.1343,47.0,284.0,331.0,Summer
13230.0,3.0,1.0,7.0,10.0,0.0,2.0,1.0,1.0,0.76,0.7121,0.62,0.194,56.0,134.0,190.0,Summer
13231.0,3.0,1.0,7.0,11.0,0.0,2.0,1.0,1.0,0.8,0.7273,0.46,0.194,92.0,157.0,249.0,Summer
13232.0,3.0,1.0,7.0,12.0,0.0,2.0,1.0,1.0,0.8,0.7121,0.41,0.1343,69.0,203.0,272.0,Summer
13233.0,3.0,1.0,7.0,13.0,0.0,2.0,1.0,1.0,0.82,0.7273,0.38,0.194,77.0,203.0,280.0,Summer
13234.0,3.0,1.0,7.0,14.0,0.0,2.0,1.0,1.0,0.82,0.7273,0.38,0.1642,71.0,171.0,242.0,Summer
13235.0,3.0,1.0,7.0,15.0,0.0,2.0,1.0,1.0,0.8,0.7121,0.41,0.2239,77.0,188.0,265.0,Summer
13236.0,3.0,1.0,7.0,16.0,0.0,2.0,1.0,1.0,0.8,0.7273,0.43,0.2239,89.0,346.0,435.0,Summer
13237.0,3.0,1.0,7.0,17.0,0.0,2.0,1.0,1.0,0.78,0.7121,0.49,0.194,103.0,499.0,642.5,Summer
13238.0,3.0,1.0,7.0,18.0,0.0,2.0,1.0,3.0,0.7,0.6667,0.74,0.2239,70.0,499.0,642.5,Summer
13239.0,3.0,1.0,7.0,19.0,0.0,2.0,1.0,3.0,0.7,0.6667,0.74,0.2239,55.0,359.0,414.0,Summer
13240.0,3.0,1.0,7.0,20.0,0.0,2.0,1.0,3.0,0.64,0.5758,0.83,0.2239,9.0,75.0,84.0,Summer
13241.0,3.0,1.0,7.0,21.0,0.0,2.0,1.0,3.0,0.64,0.5758,0.89,0.1045,7.0,83.0,90.0,Summer
13242.0,3.0,1.0,7.0,22.0,0.0,2.0,1.0,2.0,0.64,0.5758,0.83,0.1343,14.0,125.0,139.0,Summer
13243.0,3.0,1.0,7.0,23.0,0.0,2.0,1.0,2.0,0.64,0.5758,0.89,0.1045,29.0,74.0,103.0,Summer
13244.0,3.0,1.0,7.0,0.0,0.0,3.0,1.0,2.0,0.66,0.6061,0.83,0.1343,6.0,38.0,44.0,Summer
13245.0,3.0,1.0,7.0,1.0,0.0,3.0,1.0,1.0,0.64,0.5758,0.89,0.0,3.0,11.0,14.0,Summer
13246.0,3.0,1.0,7.0,2.0,0.0,3.0,1.0,1.0,0.64,0.5758,0.89,0.0,0.0,5.0,5.0,Summer
13247.0,3.0,1.0,7.0,3.0,0.0,3.0,1.0,1.0,0.64,0.5758,0.89,0.1343,0.0,5.0,5.0,Summer
13248.0,3.0,1.0,7.0,4.0,0.0,3.0,1.0,1.0,0.64,0.5758,0.89,0.1343,1.0,6.0,7.0,Summer
13249.0,3.0,1.0,7.0,5.0,0.0,3.0,1.0,1.0,0.64,0.5758,0.89,0.0,5.0,36.0,41.0,Summer
13250.0,3.0,1.0,7.0,6.0,0.0,3.0,1.0,1.0,0.64,0.5758,0.89,0.1343,17.0,168.0,185.0,Summer
13251.0,3.0,1.0,7.0,7.0,0.0,3.0,1.0,2.0,0.66,0.6061,0.83,0.1045,26.0,471.0,497.0,Summer
13252.0,3.0,1.0,7.0,8.0,0.0,3.0,1.0,2.0,0.68,0.6364,0.79,0.1642,30.0,499.0,642.5,Summer
13253.0,3.0,1.0,7.0,9.0,0.0,3.0,1.0,2.0,0.7,0.6667,0.74,0.1343,30.0,298.0,328.0,Summer
13254.0,3.0,1.0,7.0,10.0,0.0,3.0,1.0,2.0,0.72,0.6818,0.62,0.1343,47.0,148.0,195.0,Summer
13255.0,3.0,1.0,7.0,11.0,0.0,3.0,1.0,2.0,0.76,0.7121,0.58,0.1343,56.0,173.0,229.0,Summer
13256.0,3.0,1.0,7.0,12.0,0.0,3.0,1.0,2.0,0.78,0.697,0.43,0.0,69.0,223.0,292.0,Summer
13257.0,3.0,1.0,7.0,13.0,0.0,3.0,1.0,2.0,0.8,0.7121,0.42,0.1642,65.0,208.0,273.0,Summer
13258.0,3.0,1.0,7.0,14.0,0.0,3.0,1.0,1.0,0.8,0.7121,0.41,0.2239,66.0,175.0,241.0,Summer
13259.0,3.0,1.0,7.0,15.0,0.0,3.0,1.0,1.0,0.8,0.7121,0.41,0.2537,56.0,220.0,276.0,Summer
13260.0,3.0,1.0,7.0,16.0,0.0,3.0,1.0,1.0,0.8,0.7121,0.38,0.194,53.0,358.0,411.0,Summer
13261.0,3.0,1.0,7.0,17.0,0.0,3.0,1.0,1.0,0.8,0.697,0.31,0.2239,90.0,499.0,642.5,Summer
13262.0,3.0,1.0,7.0,18.0,0.0,3.0,1.0,1.0,0.78,0.6818,0.38,0.2537,79.0,499.0,642.5,Summer
13263.0,3.0,1.0,7.0,19.0,0.0,3.0,1.0,1.0,0.74,0.6667,0.48,0.2239,73.0,499.0,633.0,Summer
13264.0,3.0,1.0,7.0,20.0,0.0,3.0,1.0,1.0,0.74,0.6667,0.51,0.1642,73.0,410.0,483.0,Summer
13265.0,3.0,1.0,7.0,21.0,0.0,3.0,1.0,1.0,0.72,0.6667,0.58,0.2239,69.0,322.0,391.0,Summer
13266.0,3.0,1.0,7.0,22.0,0.0,3.0,1.0,1.0,0.72,0.6667,0.58,0.2537,41.0,203.0,244.0,Summer
13267.0,3.0,1.0,7.0,23.0,0.0,3.0,1.0,2.0,0.7,0.6515,0.58,0.2537,20.0,132.0,152.0,Summer
13268.0,3.0,1.0,7.0,0.0,0.0,4.0,1.0,2.0,0.68,0.6364,0.61,0.0,1.0,55.0,56.0,Summer
13269.0,3.0,1.0,7.0,1.0,0.0,4.0,1.0,2.0,0.66,0.6212,0.61,0.0,0.0,21.0,21.0,Summer
